Tanggal,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
22/05/2011,25,34,29,73,0,8,6,90,3,90
23/05/2011,24,33,28,75,0,8,5,360,3,0
24/05/2011,25,33,28,69,0,8,4,90,3,90
25/05/2011,25,33,29,67,0,6,5,90,3,90
26/05/2011,25,33,29,72,0,6,4,90,3,90
27/05/2011,24,32,28,74,5,8,4,360,3,0
28/05/2011,24,33,28,74,0,6,3,90,3,135
29/05/2011,24,33,28,70,0,8,6,360,2,90
30/05/2011,25,33,30,68,0,6,5,90,4,90
31/05/2011,27,32,28,82,1,1,4,330,3,315
1/6/2011,23,33,30,68,39,8,5,360,3,90
2/6/2011,26,33,28,74,0,7,5,90,5,90
3/6/2011,27,33,29,76,1,1,5,110,4,135
4/6/2011,26,33,29,70,0,8,8,90,4,90
5/6/2011,26,33,29,75,0,4,4,100,4,135
6/6/2011,24,32,28,73,0,8,4,360,3,315
7/6/2011,25,32,28,69,0,7,4,360,3,90
8/6/2011,25,32,28,74,0,8,3,90,3,90
9/6/2011,25,32,28,73,0,7,4,360,3,0
10/6/2011,24,34,28,64,0,8,5,90,3,270
11/6/2011,24,32,28,72,0,7,4,330,4,315
12/6/2011,24,33,28,63,0,7,4,30,4,90
13/06/2011,23,33,27,74,0,8,3,90,3,90
14/06/2011,24,34,28,64,0,8,5,200,3,315
15/06/2011,23,32,27,62,1,8,4,360,4,0
16/06/2011,22,33,27,60,0,8,4,90,3,90
17/06/2011,21,33,27,65,0,7,5,90,4,90
18/06/2011,22,33,27,65,0,7,5,360,3,0
19/06/2011,23,32,27,71,0,8,6,350,3,315
20/06/2011,23,33,27,68,0,6,4,90,3,90
21/06/2011,25,33,29,62,0,8,5,360,3,90
22/06/2011,24,34,28,70,0,7,6,360,3,90
23/06/2011,24,33,28,71,0,8,3,300,4,315
24/06/2011,23,33,27,67,0,8,4,90,4,90
25/06/2011,23,33,28,63,0,8,4,90,4,135
26/06/2011,23,33,28,62,0,6,5,90,4,90
27/06/2011,26,34,30,63,0,4,5,100,4,90
28/06/2011,25,33,28,74,0,6,4,360,3,0
29/06/2011,25,32,27,80,2,4,4,90,3,90
30/06/2011,23,31,27,80,17,4,4,360,3,0
1/7/2011,25,31,27,81,0,2,4,360,3,315
2/7/2011,24,32,27,73,0,8,5,360,4,90
3/7/2011,23,32,27,68,0,8,4,90,4,90
4/7/2011,24,32,28,69,0,8,4,90,4,90
5/7/2011,25,32,28,72,0,8,6,90,4,90
6/7/2011,23,33,28,61,0,8,4,90,4,90
7/7/2011,24,32,28,61,0,8,4,90,4,90
8/7/2011,26,32,28,58,0,7,4,90,4,90
9/7/2011,25,33,28,68,0,8,6,90,5,135
10/7/2011,25,32,28,72,0,6,5,90,4,90
11/7/2011,25,33,28,71,0,6,4,140,4,90
12/7/2011,26,33,29,67,0,7,4,90,4,90
13/07/2011,26,33,29,72,0,7,5,90,5,90
14/07/2011,24,33,28,76,21,8,4,360,4,315
15/07/2011,25,32,28,74,0,8,5,270,3,315
16/07/2011,24,31,27,72,0,8,4,300,3,315
17/07/2011,24,33,28,69,0,7,3,360,2,90
18/07/2011,24,33,28,72,27,7,5,110,3,90
19/07/2011,25,32,28,73,0,8,5,360,4,90
20/07/2011,25,32,29,66,3,8,5,90,4,135
21/07/2011,26,32,28,71,0,6,5,90,4,90
22/07/2011,26,33,28,72,3,8,5,360,4,90
23/07/2011,26,32,27,79,0,3,4,90,4,90
24/07/2011,25,34,28,73,19,7,5,330,3,90
25/07/2011,22,32,27,66,0,8,5,90,4,90
26/07/2011,22,32,27,60,0,8,5,90,4,90
27/07/2011,23,33,28,68,0,8,5,90,3,90
28/07/2011,25,34,28,66,0,7,4,180,4,90
29/07/2011,23,34,28,66,0,7,4,90,3,90
30/07/2011,22,33,27,61,0,8,4,90,3,90
31/07/2011,22,33,27,60,0,8,5,90,3,90
1/9/2011,25,34,29,61,0,7,4,360,3,0
2/9/2011,24,34,29,62,0,7,3,350,4,315
3/9/2011,23,34,28,63,0,7,4,300,3,315
4/9/2011,24,35,28,61,0,7,5,120,3,90
5/9/2011,24,35,28,65,0,7,5,360,4,0
6/9/2011,24,35,29,59,0,7,4,40,4,45
7/9/2011,24,35,29,59,0,7,3,40,3,45
8/9/2011,22,34,28,55,0,6,4,330,4,315
9/9/2011,23,33,28,72,0,6,5,330,4,315
10/9/2011,25,35,29,64,0,7,4,90,3,90
11/9/2011,24,35,28,64,0,7,5,90,4,90
12/9/2011,25,35,30,61,0,7,6,90,4,90
13/09/2011,25,35,29,66,0,7,4,360,4,315
14/09/2011,23,33,27,79,69,7,4,360,5,315
15/09/2011,25,34,28,71,5,7,4,90,4,90
16/09/2011,25,32,28,75,0,7,4,330,4,315
17/09/2011,25,32,28,73,0,7,6,320,3,315
18/09/2011,25,34,29,68,0,7,3,120,3,90
19/09/2011,25,35,29,60,0,7,4,90,3,90
20/09/2011,25,35,28,68,0,7,5,300,4,315
21/09/2011,25,33,29,69,0,6,5,300,3,315
22/09/2011,24,35,29,62,0,7,4,360,3,315
23/09/2011,24,35,28,66,0,7,6,360,3,315
24/09/2011,23,33,28,67,0,4,4,360,3,90
25/09/2011,24,35,28,66,0,7,3,90,4,90
26/09/2011,24,32,28,68,0,5,3,360,3,315
27/09/2011,24,35,29,66,0,6,5,150,3,315
28/09/2011,24,32,28,66,0,4,5,360,3,315
29/09/2011,24,32,28,65,0,5,5,360,4,0
30/09/2011,24,33,28,66,0,7,4,40,3,45
1/10/2011,25,33,28,71,0,8,4,360,3,315
2/10/2011,26,33,29,63,0,6,3,360,4,315
3/10/2011,25,33,29,57,0,8,5,300,3,315
4/10/2011,24,33,28,63,0,8,4,360,4,0
5/10/2011,23,33,28,57,0,8,3,360,3,0
6/10/2011,24,35,29,62,0,8,3,70,3,315
7/10/2011,25,33,28,62,0,8,5,350,4,315
8/10/2011,26,33,28,65,0,8,4,300,3,315
9/10/2011,27,31,28,70,0,2,4,300,4,315
10/10/2011,25,35,29,70,0,8,4,360,3,315
11/10/2011,25,35,29,71,1,8,3,360,4,315
12/10/2011,25,33,29,70,0,8,4,350,3,315
13/10/2011,25,34,29,68,0,8,3,300,4,315
14/10/2011,24,35,29,66,0,8,5,300,3,315
15/10/2011,25,36,30,59,0,8,4,90,3,90
16/10/2011,25,35,30,60,0,8,4,90,3,90
17/10/2011,26,36,32,58,1,8,5,90,4,90
18/10/2011,25,37,30,65,1,8,5,90,4,90
19/10/2011,24,35,28,69,0,7,6,150,3,0
20/10/2011,24,34,28,74,5,7,6,360,4,0
21/10/2011,23,35,29,73,24,8,4,360,3,315
22/10/2011,24,35,30,70,5,8,4,30,3,135
23/10/2011,26,34,29,72,1,6,5,360,3,90
24/10/2011,25,35,30,65,0,8,5,90,4,315
25/10/2011,27,34,30,67,0,5,5,300,4,135
26/10/2011,26,35,30,62,3,7,6,100,3,90
27/10/2011,27,34,31,61,0,3,4,90,6,135
28/10/2011,27,35,31,62,0,6,5,90,4,90
29/10/2011,24,32,29,77,10,6,6,360,4,315
30/10/2011,26,32,28,78,0,6,6,90,3,45
31/10/2011,25,35,30,70,2,6,4,90,3,45
1/11/2011,24,31,28,74,14,4,5,300,3,315
2/11/2011,25,32,28,77,1,3,4,360,3,0
3/11/2011,25,33,28,84,0,2,4,360,3,0
4/11/2011,24,31,27,86,66,2,3,360,2,0
5/11/2011,24,31,28,80,7,0,3,90,3,90
6/11/2011,26,29,27,88,0,0,3,150,2,135
7/11/2011,23,30,26,83,30,0,5,100,2,135
8/11/2011,25,32,28,74,0,2,5,360,3,315
9/11/2011,24,31,27,82,0,1,5,90,4,90
10/11/2011,23,31,28,75,19,1,3,80,3,90
11/11/2011,26,34,30,71,0,4,3,180,3,135
12/11/2011,25,34,29,71,4,5,4,80,3,135
13/11/2011,24,31,27,86,15,2,4,90,3,270
14/11/2011,21,32,28,75,44,5,4,300,3,315
15/11/2011,25,31,28,78,0,2,3,360,3,0
16/11/2011,23,32,27,86,80,3,4,340,3,315
17/11/2011,24,32,28,77,11,5,5,360,3,0
18/11/2011,24,33,28,82,92,4,3,90,3,90
19/11/2011,25,32,28,78,1,3,5,360,3,0
20/11/2011,24,31,28,77,0,4,5,360,3,0
21/11/2011,26,31,29,75,0,5,4,360,3,0
22/11/2011,26,32,29,76,1,4,4,360,3,0
23/11/2011,25,32,29,74,0,4,4,360,3,135
24/11/2011,26,32,29,76,0,4,2,350,3,315
25/11/2011,25,32,28,78,17,4,3,300,3,315
26/11/2011,26,35,31,66,0,5,5,90,3,90
27/11/2011,26,33,30,74,0,5,4,350,3,315
28/11/2011,27,33,29,82,2,2,4,360,3,90
29/11/2011,24,31,28,83,106,2,5,360,3,315
30/11/2011,25,33,28,78,0,1,5,30,2,315
1/12/2011,26,32,30,72,2,7,3,300,3,315
2/12/2011,26,32,29,77,0,7,6,300,3,315
3/12/2011,23,31,27,83,25,2,10,270,4,270
4/12/2011,24,31,28,76,9,2,3,360,3,0
5/12/2011,25,31,28,76,0,4,3,360,3,0
6/12/2011,25,30,26,86,12,1,4,340,2,315
7/12/2011,24,30,28,80,20,6,4,300,2,315
8/12/2011,25,32,29,76,0,4,4,100,3,315
9/12/2011,25,31,28,78,0,5,5,360,4,0
10/12/2011,25,31,29,78,1,4,4,360,2,0
11/12/2011,26,31,28,81,0,3,4,360,2,0
12/12/2011,26,31,28,81,0,2,3,360,4,0
13/12/2011,24,32,29,74,0,5,5,340,2,315
14/12/2011,25,32,28,76,0,7,5,360,4,0
15/12/2011,25,31,28,78,0,2,4,300,5,315
16/12/2011,26,30,28,84,5,0,4,350,3,315
17/12/2011,26,32,28,82,0,6,4,330,3,315
18/12/2011,24,31,27,86,13,7,4,320,4,315
19/12/2011,24,31,28,82,17,4,4,300,4,0
20/12/2011,23,31,27,82,4,4,6,330,2,315
21/12/2011,24,32,28,84,7,3,4,360,3,90
22/12/2011,25,31,29,79,10,7,4,360,2,0
23/12/2011,26,32,29,77,0,7,3,360,3,0
24/12/2011,25,32,28,81,0,4,4,360,3,0
25/12/2011,25,31,27,85,0,2,5,360,3,0
26/12/2011,25,31,27,83,17,5,4,320,2,315
27/12/2011,24,31,28,81,46,5,4,350,4,315
28/12/2011,25,30,26,87,11,2,4,270,4,315
29/12/2011,25,31,27,85,5,0,4,300,3,315
30/12/2011,25,31,27,84,4,0,4,300,2,45
31/12/2011,25,31,28,79,9,0,5,360,2,315
1/1/2012,25,29,27,85,2,1,5,300,2,0
2/1/2012,25,28,26,86,11,3,5,270,3,270
3/1/2012,24,30,27,81,3,3,4,330,3,315
4/1/2012,25,31,27,84,0,3,4,360,3,315
5/1/2012,24,30,26,89,0,4,2,330,2,315
6/1/2012,23,30,26,88,24,2,7,200,2,315
7/1/2012,24,30,26,89,20,1,6,320,4,315
8/1/2012,23,30,27,80,34,4,6,300,4,315
9/1/2012,24,31,26,87,3,1,8,270,3,270
10/1/2012,25,30,28,80,11,1,5,300,5,315
11/1/2012,24,31,26,88,25,3,4,290,5,315
12/1/2012,24,31,27,80,19,5,5,300,3,315
13/01/2012,23,30,27,80,7,3,6,300,3,315
14/01/2012,23,29,26,92,22,3,7,300,4,315
15/01/2012,24,30,26,87,1,7,5,360,3,0
16/01/2012,24,31,27,82,0,4,3,360,3,0
17/01/2012,24,30,28,82,19,6,5,360,3,315
18/01/2012,26,31,28,82,0,6,4,360,3,0
19/01/2012,26,30,27,85,1,5,5,360,3,315
20/01/2012,25,30,27,86,1,5,4,360,2,315
21/01/2012,24,31,28,78,8,5,8,300,2,315
22/01/2012,24,30,28,80,25,3,4,350,4,315
23/01/2012,24,31,28,77,22,6,6,300,6,315
24/01/2012,24,31,28,74,9,7,10,270,5,270
25/01/2012,24,29,26,86,3,0,9,270,12,270
26/01/2012,23,29,27,84,57,2,13,330,7,315
27/01/2012,24,30,27,82,41,5,9,300,7,270
28/01/2012,26,31,28,78,1,6,8,310,5,315
29/01/2012,26,30,27,78,0,4,7,290,5,315
30/01/2012,24,30,26,84,16,2,4,360,5,0
31/01/2012,23,29,24,96,110,0,2,360,3,0
1/2/2012,24,29,27,83,10,4,3,360,2,0
2/2/2012,22,30,27,78,0,1,5,300,3,315
3/2/2012,25,30,26,88,5,2,5,300,3,315
4/2/2012,23,30,26,82,86,2,8,290,3,315
5/2/2012,23,30,27,78,0,7,4,300,5,315
6/2/2012,24,30,27,82,28,7,6,300,2,315
7/2/2012,24,30,27,80,0,6,4,250,3,0
8/2/2012,25,31,27,81,0,5,4,30,3,315
9/2/2012,24,30,27,80,1,4,4,330,3,315
10/2/2012,25,30,27,84,1,5,4,330,2,0
11/2/2012,25,30,27,80,3,7,5,300,3,315
12/2/2012,24,31,28,80,1,6,6,300,3,315
13/02/2012,25,33,28,77,1,8,5,330,7,315
14/02/2012,25,32,28,79,22,7,9,360,4,0
15/02/2012,25,31,28,79,4,6,4,330,3,315
16/02/2012,24,29,27,84,26,2,5,300,3,315
17/02/2012,26,31,27,82,0,3,5,360,5,315
18/02/2012,24,30,27,80,2,2,3,360,2,0
19/02/2012,26,30,27,86,0,4,5,270,3,270
20/02/2012,23,30,26,85,33,3,5,360,2,315
21/02/2012,24,31,27,79,0,8,4,350,3,315
22/02/2012,23,31,27,86,23,5,4,360,4,0
23/02/2012,25,31,28,76,1,4,5,300,3,315
24/02/2012,26,32,28,77,0,8,4,360,3,315
25/02/2012,25,32,28,84,10,8,6,320,3,315
26/02/2012,26,33,28,76,1,6,6,320,3,315
27/02/2012,25,31,27,84,3,4,5,360,3,0
28/02/2012,24,31,27,78,4,7,5,300,3,315
29/02/2012,26,31,27,86,4,3,9,300,3,315
1/3/2012,24,31,28,80,0,6,8,300,3,315
2/3/2012,24,31,28,74,0,6,6,350,4,315
3/3/2012,25,30,28,78,0,1,5,330,3,315
4/3/2012,26,30,27,86,0,0,4,360,3,0
5/3/2012,24,31,27,80,8,6,9,300,3,315
6/3/2012,25,31,27,78,0,5,9,360,4,0
7/3/2012,26,31,28,79,0,4,5,360,5,0
8/3/2012,24,30,26,88,15,3,5,300,3,315
9/3/2012,24,31,27,84,30,4,7,350,3,315
10/3/2012,23,30,26,86,20,2,9,320,5,315
11/3/2012,25,28,26,88,0,0,6,320,4,315
12/3/2012,26,30,28,75,0,5,9,300,3,315
13/03/2012,25,29,27,80,12,3,9,340,6,315
14/03/2012,25,30,28,78,17,3,13,270,6,270
15/03/2012,25,30,28,70,2,5,15,350,7,270
16/03/2012,25,30,27,83,3,0,10,340,9,315
17/03/2012,24,31,28,77,12,2,10,360,5,315
18/03/2012,26,30,27,80,0,2,7,270,4,270
19/03/2012,25,31,28,76,2,2,7,300,5,315
20/03/2012,23,29,26,85,32,0,3,350,6,0
21/03/2012,23,31,26,82,0,7,5,300,2,0
22/03/2012,25,31,28,79,0,8,6,360,3,315
23/03/2012,25,32,29,74,0,8,7,360,3,0
24/03/2012,25,32,28,78,0,8,5,360,3,0
25/03/2012,24,31,28,80,31,7,5,280,3,315
26/03/2012,24,31,27,84,0,5,6,330,3,315
27/03/2012,23,31,28,80,33,7,4,310,3,315
28/03/2012,25,31,28,76,0,8,6,360,3,315
29/03/2012,24,31,28,72,0,8,5,350,3,315
30/03/2012,25,31,28,75,0,8,5,350,3,315
31/03/2012,26,31,28,77,0,7,5,350,3,315
1/4/2012,26,32,27,83,0,4,4,350,3,315
2/4/2012,23,32,28,75,35,5,5,40,3,45
3/4/2012,25,33,28,76,1,6,6,90,3,90
4/4/2012,23,32,28,76,15,6,6,360,4,0
5/4/2012,23,30,26,86,28,2,7,360,4,0
6/4/2012,24,31,27,79,0,7,7,360,3,0
7/4/2012,25,31,28,71,0,8,6,300,3,315
8/4/2012,26,33,28,74,0,5,5,360,3,90
9/4/2012,25,32,29,76,2,5,6,90,4,90
10/4/2012,27,33,30,63,0,7,5,90,4,90
11/4/2012,25,33,29,68,0,7,5,90,4,90
12/4/2012,26,34,29,70,0,7,5,90,3,90
13/04/2012,26,34,30,66,0,7,4,90,4,90
14/04/2012,27,34,30,67,0,7,5,120,4,90
15/04/2012,27,32,29,70,0,1,3,90,4,90
16/04/2012,27,34,30,66,0,8,6,360,3,90
17/04/2012,26,33,30,72,7,8,6,90,5,90
18/04/2012,26,34,30,69,0,8,3,320,3,315
19/04/2012,27,33,29,71,0,8,6,360,3,0
20/04/2012,27,32,29,76,0,6,4,270,3,0
21/04/2012,26,33,28,76,11,3,6,360,2,0
22/04/2012,25,32,28,76,0,8,6,360,3,0
23/04/2012,24,34,28,72,0,8,6,360,3,0
24/04/2012,25,33,29,68,0,8,4,350,3,315
25/04/2012,25,33,29,72,0,8,2,360,4,0
26/04/2012,24,31,28,80,25,4,4,350,3,315
27/04/2012,25,32,28,78,10,8,5,360,3,0
28/04/2012,25,33,29,75,0,7,3,90,3,90
29/04/2012,24,33,29,74,33,8,3,90,3,90
30/04/2012,26,32,28,82,2,4,9,300,3,315
1/5/2012,24,33,28,76,20,7,4,360,4,90
2/5/2012,26,33,29,76,0,7,3,90,3,90
3/5/2012,25,32,29,73,11,6,4,360,2,0
4/5/2012,25,31,28,77,0,2,3,90,3,90
5/5/2012,25,33,28,78,0,7,6,80,3,45
6/5/2012,24,32,29,76,22,7,5,90,3,90
7/5/2012,26,32,27,82,0,2,4,90,3,0
8/5/2012,24,32,27,79,17,5,3,40,3,45
9/5/2012,25,33,29,71,0,8,2,360,2,315
10/5/2012,24,33,28,71,0,8,3,360,3,0
11/5/2012,23,32,28,66,0,7,5,360,3,0
12/5/2012,25,33,28,72,0,8,4,360,2,0
13/05/2012,25,32,28,73,0,4,3,350,3,315
14/05/2012,26,32,28,79,1,2,4,90,3,90
15/05/2012,25,33,29,76,8,8,4,90,3,135
16/05/2012,26,33,29,70,0,8,6,50,4,90
17/05/2012,26,33,30,72,0,8,5,130,4,90
18/05/2012,26,33,30,72,5,6,4,90,4,90
19/05/2012,27,34,30,65,0,8,4,200,5,90
20/05/2012,26,34,29,71,0,6,4,90,4,90
21/05/2012,26,34,30,67,0,6,6,90,4,90
22/05/2012,24,34,29,59,0,8,6,120,3,135
23/05/2012,24,33,28,66,0,8,4,90,3,90
24/05/2012,24,33,28,68,3,8,6,90,4,90
25/05/2012,24,33,28,62,0,8,5,90,3,90
26/05/2012,26,33,29,60,0,8,6,90,5,90
27/05/2012,25,34,29,62,0,8,7,90,5,90
28/05/2012,26,34,29,68,0,8,5,360,4,90
29/05/2012,25,34,28,72,0,8,3,300,4,315
30/05/2012,25,34,29,68,0,7,7,36,3,315
31/05/2012,25,32,28,74,0,4,6,270,3,90
1/6/2012,25,34,29,72,1,4,0,360,4,0
2/6/2012,24,33,28,74,0,6,4,360,3,90
3/6/2012,25,32,28,72,2,8,4,360,3,90
4/6/2012,24,33,28,56,3,7,0,360,3,0
5/6/2012,24,32,28,71,0,6,6,90,4,90
6/6/2012,26,33,29,74,0,6,4,120,3,0
7/6/2012,27,31,29,76,0,6,4,360,4,0
8/6/2012,26,33,29,76,1,6,4,90,4,90
9/6/2012,24,32,28,75,26,6,6,270,4,90
10/6/2012,24,30,27,86,34,1,4,360,3,180
11/6/2012,24,28,26,89,25,0,4,90,2,90
12/6/2012,24,32,27,78,0,7,5,360,3,0
13/06/2012,24,33,28,76,0,8,5,90,3,90
14/06/2012,25,32,28,76,0,8,3,270,3,270
15/06/2012,22,32,27,73,0,8,3,90,3,90
16/06/2012,24,33,28,68,0,8,5,90,3,90
17/06/2012,24,33,28,68,0,8,6,90,3,90
18/06/2012,26,34,30,58,0,8,5,90,5,90
19/06/2012,24,33,28,71,0,8,4,90,5,90
20/06/2012,25,33,29,71,0,8,4,60,4,90
21/06/2012,25,33,28,78,1,5,5,90,3,90
22/06/2012,24,33,28,79,17,8,5,360,3,270
23/06/2012,24,33,28,76,0,8,5,90,3,90
24/06/2012,23,33,28,67,0,8,5,90,3,90
25/06/2012,24,32,28,66,0,8,4,90,4,90
26/06/2012,24,32,28,67,0,8,5,40,4,90
27/06/2012,23,32,27,70,0,7,4,300,3,315
28/06/2012,23,32,27,74,0,8,4,300,3,315
29/06/2012,24,33,28,70,0,8,3,300,3,315
30/06/2012,23,32,27,66,0,8,3,120,3,90
1/7/2012,23,33,27,64,0,8,5,120,3,135
2/7/2012,22,33,27,67,0,8,5,90,3,90
3/7/2012,24,34,29,65,0,7,6,90,3,90
4/7/2012,24,32,28,66,0,7,4,90,3,90
5/7/2012,23,32,27,67,0,8,4,90,4,90
6/7/2012,22,32,26,72,0,8,6,320,5,315
7/7/2012,23,33,27,74,0,8,7,320,3,315
8/7/2012,24,34,28,72,0,6,8,320,3,315
9/7/2012,24,31,27,72,0,8,5,320,3,315
10/7/2012,24,33,28,74,0,4,5,360,3,135
11/7/2012,24,33,28,72,0,8,3,90,3,90
12/7/2012,23,33,27,71,0,7,3,360,4,315
13/07/2012,24,32,28,68,0,7,3,350,3,315
14/07/2012,23,33,28,69,0,7,4,180,3,90
15/07/2012,24,32,27,76,0,7,3,360,3,0
16/07/2012,24,34,28,72,1,8,5,300,3,90
17/07/2012,23,32,28,71,0,6,4,300,3,315
18/07/2012,23,32,27,73,0,6,4,300,2,315
19/07/2012,25,31,27,76,0,1,4,90,3,90
20/07/2012,25,34,28,74,1,8,3,120,3,135
21/07/2012,24,34,28,69,0,8,5,360,3,135
22/07/2012,22,34,27,67,0,8,4,90,3,90
23/07/2012,23,31,27,68,0,8,6,360,3,0
24/07/2012,21,33,27,66,0,8,3,90,3,90
25/07/2012,23,34,28,65,0,8,3,120,3,135
26/07/2012,22,33,27,67,0,8,4,300,3,0
27/07/2012,22,30,25,78,0,8,5,300,3,315
28/07/2012,23,33,28,63,0,8,5,100,3,90
29/07/2012,23,33,28,59,0,8,5,360,3,90
30/07/2012,22,31,27,66,0,7,3,330,3,315
31/07/2012,23,30,26,70,0,8,5,300,3,315
1/8/2012,22,33,27,68,0,8,6,310,3,315
2/8/2012,21,31,26,70,0,8,5,360,4,315
3/8/2012,22,31,26,71,0,6,4,360,4,0
4/8/2012,23,33,27,70,0,8,4,360,3,0
5/8/2012,23,34,27,68,0,8,4,90,3,0
6/8/2012,24,32,28,74,0,8,4,300,3,315
7/8/2012,23,31,27,74,0,8,5,360,4,0
8/8/2012,22,34,27,68,0,8,3,150,3,135
9/8/2012,22,33,27,66,0,8,4,90,3,90
10/8/2012,24,34,28,66,0,8,6,360,4,0
11/8/2012,23,32,27,70,0,8,5,300,4,315
12/8/2012,24,34,28,65,0,6,4,100,4,135
13/08/2012,23,34,28,66,0,8,5,360,3,90
14/08/2012,23,33,27,67,0,7,4,90,3,90
15/08/2012,22,33,27,58,0,8,6,100,3,135
16/08/2012,22,33,28,58,0,8,6,100,4,135
17/08/2012,23,33,28,72,0,8,6,360,4,90
18/08/2012,24,32,27,67,0,8,7,360,3,0
19/08/2012,23,33,27,69,0,8,5,130,4,135
20/08/2012,24,32,27,70,0,8,6,330,3,315
21/08/2012,23,32,27,74,0,8,6,360,4,0
22/08/2012,23,34,27,68,0,8,6,360,4,90
23/08/2012,23,33,27,71,0,8,4,320,3,315
24/08/2012,23,32,27,65,0,8,7,330,3,0
25/08/2012,22,33,26,68,0,8,6,360,3,315
26/08/2012,23,34,27,65,0,8,6,90,3,90
27/08/2012,24,35,28,69,0,4,6,100,3,135
28/08/2012,25,34,28,71,0,5,5,300,3,135
29/08/2012,24,34,28,70,0,6,6,90,3,90
30/08/2012,23,35,28,66,0,8,5,360,3,315
31/08/2012,25,33,28,69,0,8,6,340,4,315
1/9/2012,23,35,28,62,3,8,6,100,4,90
2/9/2012,23,34,28,71,0,8,7,90,4,90
3/9/2012,23,34,28,62,0,8,4,90,4,90
4/9/2012,23,35,28,63,0,7,6,120,4,315
5/9/2012,24,36,28,63,0,8,6,90,5,135
6/9/2012,24,32,27,70,0,8,6,300,4,315
7/9/2012,25,33,30,58,0,8,8,360,5,270
8/9/2012,23,34,29,68,0,8,5,90,3,315
9/9/2012,26,33,29,76,0,7,7,320,4,315
10/9/2012,25,33,28,66,0,8,7,360,3,315
11/9/2012,25,35,28,68,0,7,5,360,4,0
12/9/2012,21,36,28,62,0,8,4,360,3,0
13/09/2012,22,33,27,64,0,7,4,360,4,0
14/09/2012,23,33,27,72,0,8,7,320,3,315
15/09/2012,25,36,29,64,0,8,7,340,4,315
16/09/2012,25,36,30,62,0,8,7,300,4,315
17/09/2012,26,33,29,73,0,8,6,300,5,0
18/09/2012,25,33,28,68,0,8,5,360,4,0
19/09/2012,25,34,29,68,0,8,6,320,3,315
20/09/2012,26,34,29,70,0,8,6,270,3,315
21/09/2012,24,34,29,67,0,8,8,350,3,315
22/09/2012,25,35,30,65,0,8,6,90,4,315
23/09/2012,26,33,29,68,0,8,4,350,4,315
24/09/2012,24,33,28,72,0,8,5,330,3,315
25/09/2012,22,33,28,67,0,8,5,330,3,315
26/09/2012,24,33,28,68,0,8,6,300,3,315
27/09/2012,24,32,28,70,0,8,5,360,4,315
28/09/2012,24,33,28,68,0,8,5,300,4,315
29/09/2012,24,36,29,62,0,8,6,320,3,315
30/09/2012,24,33,29,64,0,8,7,300,4,315
1/10/2012,25,36,30,70,0,8,8,360,3,0
2/10/2012,26,34,30,72,0,8,5,360,3,0
3/10/2012,25,35,30,70,0,8,5,360,4,0
4/10/2012,26,34,30,65,0,8,8,300,3,315
5/10/2012,24,32,29,71,2,7,7,300,3,315
6/10/2012,25,33,28,74,4,4,5,360,6,270
7/10/2012,26,34,29,70,0,1,4,90,4,90
8/10/2012,24,36,29,72,6,8,8,330,3,180
9/10/2012,25,35,29,73,1,8,7,320,3,315
10/10/2012,26,34,29,71,0,8,8,320,3,315
11/10/2012,25,33,27,74,10,8,6,300,3,315
12/10/2012,24,33,29,78,29,8,8,360,5,0
13/10/2012,25,34,30,67,8,8,6,90,3,90
14/10/2012,27,36,32,59,0,8,5,320,4,315
15/10/2012,24,35,29,74,27,4,4,360,4,0
16/10/2012,26,35,30,70,0,8,4,360,3,315
17/10/2012,26,34,30,71,4,5,4,120,4,135
18/10/2012,27,35,31,64,0,8,7,180,4,315
19/10/2012,23,36,28,76,42,7,5,360,4,135
20/10/2012,26,34,29,75,4,6,5,300,3,315
21/10/2012,23,31,28,84,68,8,6,300,3,315
22/10/2012,25,32,28,75,0,8,5,300,4,315
23/10/2012,23,36,29,66,0,8,5,360,3,315
24/10/2012,25,32,29,70,0,8,6,320,3,315
25/10/2012,25,33,29,76,0,8,5,300,4,315
26/10/2012,24,33,29,77,22,8,5,350,4,0
27/10/2012,24,34,29,72,40,7,5,360,4,0
28/10/2012,26,34,30,70,0,7,6,360,3,90
29/10/2012,26,32,30,72,0,8,5,360,3,315
30/10/2012,26,35,31,67,0,7,4,90,4,90
31/10/2012,27,32,30,76,0,8,4,300,3,315
1/11/2012,26,33,30,70,0,8,5,360,4,0
2/11/2012,26,35,30,72,0,7,8,360,3,0
3/11/2012,25,34,29,76,39,7,6,90,4,90
4/11/2012,25,34,29,75,12,8,5,300,3,90
5/11/2012,26,32,28,84,1,4,4,300,3,315
6/11/2012,25,34,30,74,2,5,3,300,3,270
7/11/2012,26,34,30,74,0,7,5,360,3,0
8/11/2012,25,33,29,76,27,3,5,90,3,90
9/11/2012,25,33,29,77,11,8,4,360,3,315
10/11/2012,26,33,29,78,0,6,4,300,3,315
11/11/2012,26,35,31,68,0,8,4,90,4,135
12/11/2012,25,34,30,75,16,7,4,170,3,315
13/11/2012,24,32,28,78,18,1,5,330,3,315
14/11/2012,27,32,28,80,0,7,8,90,3,90
15/11/2012,25,33,29,77,0,7,4,360,4,180
16/11/2012,26,34,30,78,0,5,8,360,3,90
17/11/2012,24,32,28,80,27,3,2,90,4,90
18/11/2012,25,34,29,77,12,6,7,360,3,0
